id_renglon,venta_id,fecha_venta,jugador_id,producto_id,ubicacion_id,cantidad
754,50496,2024-02-06,JUG-140,PROD-07,UBI-PUE017,1.0
755,50497,2024-04-29,JUG-064,PROD-04,UBI-PUE174,1.0
756,50498,2023-04-23,JUG-170,PROD-07,UBI-PUE137,3.0
757,50499,2023-10-24,JUG-223,PROD-02,UBI-PUE222,1.0
758,50500,2023-05-28,JUG-119,PROD-02,UBI-PUE117,1.0
759,50501,2023-04-15,JUG-223,PROD-05,UBI-PUE239,1.0
760,50502,2023-07-04,JUG-234,PROD-02,UBI-PUE126,1.0
761,50502,2023-07-04,JUG-234,PROD-04,UBI-PUE126,2.0
762,50503,2026-02-02,JUG-177,PROD-05,UBI-PUE194,1.0
763,50504,2024-04-24,JUG-085,PROD-04,UBI-PUE052,1.0
764,50505,2025-03-27,JUG-061,PROD-04,UBI-PUE228,1.0
765,50506,2024-06-22,JUG-012,PROD-01,UBI-PUE137,1.0
766,50506,2024-06-22,JUG-012,PROD-05,UBI-PUE137,1.0
767,50507,2025-08-29,JUG-052,PROD-01,UBI-PUE126,1.0
768,50508,2026-10-04,JUG-033,PROD-07,UBI-PUE200,1.0
769,50508,2026-10-04,JUG-033,PROD-08,UBI-PUE200,1.0
770,50508,2026-10-04,JUG-033,PROD-04,UBI-PUE200,1.0
771,50509,2025-09-18,JUG-091,PROD-06,UBI-PUE288,1.0
772,50509,2025-09-18,JUG-091,PROD-04,UBI-PUE288,1.0
773,50510,2024-02-22,JUG-053,PROD-08,UBI-PUE119,1.0
774,50511,2026-01-14,JUG-087,PROD-08,UBI-PUE123,1.0
775,50511,2026-01-14,JUG-087,PROD-02,UBI-PUE123,1.0
776,50512,2025-10-28,JUG-102,PROD-01,UBI-PUE058,1.0
777,50512,2025-10-28,JUG-102,PROD-07,UBI-PUE058,1.0
778,50513,2025-11-01,JUG-221,PROD-06,UBI-PUE067,1.0
779,50513,2025-11-01,JUG-221,PROD-07,UBI-PUE067,1.0
780,50514,2024-01-28,JUG-198,PROD-04,UBI-PUE214,1.0
781,50515,2026-02-19,JUG-007,PROD-05,UBI-PUE195,2.0
782,50515,2026-02-19,JUG-007,PROD-01,UBI-PUE195,1.0
783,50516,2024-06-25,JUG-244,PROD-06,UBI-PUE184,1.0
784,50517,2024-03-16,JUG-104,PROD-02,UBI-PUE003,3.0
785,50518,2024-04-17,JUG-028,PROD-06,UBI-PUE054,2.0
786,50518,2024-04-17,JUG-028,PROD-04,UBI-PUE054,1.0
787,50519,2026-03-24,JUG-100,PROD-05,UBI-PUE027,1.0
788,50520,2026-03-25,JUG-139,PROD-03,UBI-PUE128,1.0
789,50520,2026-03-25,JUG-139,PROD-04,UBI-PUE128,1.0
790,50521,2025-03-04,JUG-015,PROD-01,UBI-PUE163,1.0
791,50521,2025-03-04,JUG-015,PROD-05,UBI-PUE163,2.0
792,50522,2024-04-03,JUG-059,PROD-08,UBI-PUE153,1.0
793,50522,2024-04-03,JUG-059,PROD-05,UBI-PUE153,2.0
794,50523,2025-10-24,JUG-146,PROD-07,UBI-PUE012,1.0
795,50524,2026-01-26,JUG-086,PROD-06,UBI-PUE048,1.0
796,50525,2025-05-17,JUG-041,PROD-03,UBI-PUE021,1.0
797,50526,2025-01-13,JUG-098,PROD-05,UBI-PUE081,1.0
798,50526,2025-01-13,JUG-098,PROD-05,UBI-PUE081,2.0
799,50526,2025-01-13,JUG-098,PROD-07,UBI-PUE081,2.0
800,50527,2025-06-12,JUG-083,PROD-02,UBI-PUE233,1.0
801,50527,2025-06-12,JUG-083,PROD-02,UBI-PUE233,1.0
802,50528,2024-02-26,JUG-128,PROD-03,UBI-PUE101,1.0
803,50528,2024-02-26,JUG-128,PROD-04,UBI-PUE101,1.0
804,50529,2025-07-25,JUG-142,PROD-07,UBI-PUE204,2.0
805,50530,2025-09-14,JUG-089,PROD-04,UBI-PUE042,1.0
806,50530,2025-09-14,JUG-089,PROD-04,UBI-PUE042,1.0
807,50530,2025-09-14,JUG-089,PROD-03,UBI-PUE042,1.0
808,50531,2024-06-09,JUG-236,PROD-05,UBI-PUE150,1.0
809,50532,2026-03-08,JUG-004,PROD-07,UBI-PUE260,1.0
810,50532,2026-03-08,JUG-004,PROD-07,UBI-PUE260,1.0
811,50532,2026-03-08,JUG-004,PROD-04,UBI-PUE260,1.0
812,50533,2024-09-06,JUG-182,PROD-06,UBI-PUE160,1.0
813,50533,2024-09-06,JUG-182,PROD-02,UBI-PUE160,0.0
814,50533,2024-09-06,JUG-182,PROD-04,UBI-PUE160,1.0
815,50534,2024-02-08,JUG-237,PROD-05,UBI-PUE248,1.0
816,50535,2024-10-25,JUG-222,PROD-06,UBI-PUE216,1.0
817,50536,2025-09-01,JUG-052,PROD-01,UBI-PUE217,1.0
818,50537,2023-06-14,JUG-192,PROD-01,UBI-PUE087,1.0
819,50538,2023-05-04,JUG-247,PROD-03,UBI-PUE140,1.0
820,50539,2024-05-06,JUG-206,PROD-03,UBI-PUE282,3.0
821,50539,2024-05-06,JUG-206,PROD-04,UBI-PUE282,2.0
822,50539,2024-05-06,JUG-206,PROD-08,UBI-PUE282,1.0
823,50540,2024-06-23,JUG-192,PROD-08,UBI-PUE147,1.0
824,50541,2025-07-07,JUG-154,PROD-07,UBI-PUE056,1.0
825,50542,2025-03-28,JUG-244,PROD-04,UBI-PUE255,2.0
826,50543,2023-09-18,JUG-215,PROD-07,UBI-PUE204,2.0
827,50543,2023-09-18,JUG-215,PROD-03,UBI-PUE204,1.0
828,50543,2023-09-18,JUG-215,PROD-06,UBI-PUE204,1.0
829,50544,2026-03-10,JUG-029,PROD-04,UBI-PUE162,1.0
830,50544,2026-03-10,JUG-029,PROD-06,UBI-PUE162,1.0
831,50545,2025-10-08,JUG-233,PROD-07,UBI-PUE121,2.0
832,50545,2025-10-08,JUG-233,PROD-01,UBI-PUE121,1.0
833,50546,2025-05-01,JUG-138,PROD-01,UBI-PUE059,1.0
834,50547,2025-03-30,JUG-046,PROD-08,UBI-PUE126,2.0
835,50548,2024-11-04,JUG-035,PROD-02,UBI-PUE093,1.0
836,50548,2024-11-04,JUG-035,PROD-05,UBI-PUE093,1.0
837,50548,2024-11-04,JUG-035,PROD-04,UBI-PUE093,1.0
838,50549,2024-05-10,JUG-048,PROD-07,UBI-PUE151,1.0
839,50550,2026-03-29,JUG-224,PROD-06,UBI-PUE118,1.0
840,50551,2025-11-01,JUG-125,PROD-03,UBI-PUE014,1.0
841,50552,2023-07-25,JUG-140,PROD-01,UBI-PUE062,1.0
842,50552,2023-07-25,JUG-140,PROD-06,UBI-PUE062,1.0
843,50553,2024-10-27,JUG-067,PROD-01,UBI-PUE068,1.0
844,50554,2026-01-01,JUG-112,PROD-06,UBI-PUE208,1.0
845,50555,2024-02-18,JUG-161,PROD-05,UBI-PUE028,1.0
846,50556,2024-08-01,JUG-032,PROD-02,UBI-PUE236,1.0
847,50557,2024-07-03,JUG-042,PROD-04,UBI-PUE279,1.0
848,50557,2024-07-03,JUG-042,PROD-07,UBI-PUE279,1.0
849,50558,2024-08-13,JUG-207,PROD-03,UBI-PUE232,1.0
850,50559,2024-12-31,JUG-064,PROD-04,UBI-PUE024,1.0
851,50560,2023-06-01,JUG-027,PROD-03,UBI-PUE083,1.0
852,50561,2024-05-29,JUG-235,PROD-02,UBI-PUE124,1.0
853,50562,2023-10-20,JUG-248,PROD-05,UBI-PUE236,1.0
854,50563,2026-06-16,JUG-142,PROD-06,UBI-PUE162,1.0
855,50564,2024-08-13,JUG-092,PROD-07,UBI-PUE006,1.0
856,50565,2025-11-02,JUG-221,PROD-08,UBI-PUE159,1.0
857,50565,2025-11-02,JUG-221,PROD-01,UBI-PUE159,2.0
858,50566,2025-08-01,JUG-092,PROD-01,UBI-PUE175,1.0
859,50567,2024-04-27,JUG-081,PROD-01,UBI-PUE079,2.0
860,50568,2025-09-26,JUG-095,PROD-06,UBI-PUE133,2.0
861,50569,2025-10-22,JUG-057,PROD-02,UBI-PUE029,2.0
862,50570,2024-01-12,JUG-027,PROD-01,UBI-PUE270,1.0
863,50570,2024-01-12,JUG-027,PROD-01,UBI-PUE270,1.0
864,50570,2024-01-12,JUG-027,PROD-07,UBI-PUE270,1.0
865,50571,2025-02-06,JUG-163,PROD-02,UBI-PUE026,1.0
866,50572,2025-09-15,JUG-071,PROD-08,UBI-PUE126,1.0
867,50573,2024-02-03,JUG-167,PROD-08,UBI-PUE190,1.0
868,50574,2023-12-29,JUG-067,PROD-08,UBI-PUE261,1.0
869,50575,2024-03-05,JUG-040,PROD-07,UBI-PUE010,1.0
870,50576,2025-10-18,JUG-195,PROD-07,UBI-PUE213,3.0
871,50577,2023-10-06,JUG-176,PROD-06,UBI-PUE007,1.0
872,50578,2025-07-27,JUG-018,PROD-08,UBI-PUE002,2.0
873,50579,2024-05-26,JUG-053,PROD-02,UBI-PUE172,1.0
874,50580,2024-06-13,JUG-062,PROD-07,UBI-PUE119,1.0
875,50581,2026-04-14,JUG-038,PROD-05,UBI-PUE232,1.0
876,50582,2023-07-25,JUG-106,PROD-08,UBI-PUE082,1.0
877,50582,2023-07-25,JUG-106,PROD-06,UBI-PUE082,3.0
878,50583,2024-06-26,JUG-002,PROD-06,UBI-PUE142,1.0
879,50584,2023-11-25,JUG-207,PROD-06,UBI-PUE220,
880,50584,2023-11-25,JUG-207,PROD-01,UBI-PUE220,3.0
881,50585,2023-12-13,JUG-150,PROD-07,UBI-PUE020,2.0
882,50586,2024-08-08,JUG-088,PROD-08,UBI-PUE251,2.0
883,50587,2024-06-04,JUG-106,PROD-08,UBI-PUE002,1.0
884,50587,2024-06-04,JUG-106,PROD-02,UBI-PUE002,1.0
885,50587,2024-06-04,JUG-106,PROD-04,UBI-PUE002,1.0
886,50588,2025-08-30,JUG-073,PROD-05,UBI-PUE180,1.0
887,50588,2025-08-30,JUG-073,PROD-08,UBI-PUE180,1.0
888,50589,2025-06-15,JUG-114,PROD-01,UBI-PUE270,2.0
889,50590,2026-06-05,JUG-216,PROD-01,UBI-PUE098,1.0
890,50591,2023-10-14,JUG-128,PROD-05,UBI-PUE051,1.0
891,50592,2024-03-15,JUG-126,PROD-06,UBI-PUE026,1.0
892,50593,2024-06-14,JUG-059,PROD-06,UBI-PUE228,1.0
893,50593,2024-06-14,JUG-059,PROD-05,UBI-PUE228,1.0
894,50594,2026-08-03,JUG-147,PROD-06,UBI-PUE257,1.0
895,50595,2025-02-27,JUG-171,PROD-02,UBI-PUE083,1.0
896,50595,2025-02-27,JUG-171,PROD-06,UBI-PUE083,1.0
897,50596,2024-12-14,JUG-217,PROD-03,UBI-PUE051,1.0
898,50597,2026-07-04,JUG-014,PROD-02,UBI-PUE285,2.0
899,50598,2024-08-04,JUG-235,PROD-05,UBI-PUE026,2.0
900,50598,2024-08-04,JUG-235,PROD-01,UBI-PUE026,2.0
901,50598,2024-08-04,JUG-235,PROD-01,UBI-PUE026,1.0
902,50599,2023-11-12,JUG-039,PROD-08,UBI-PUE227,2.0
903,50600,2026-02-23,JUG-118,PROD-07,UBI-PUE102,3.0
904,50600,2026-02-23,JUG-118,PROD-02,UBI-PUE102,1.0
905,50601,2024-01-12,JUG-039,PROD-02,UBI-PUE171,2.0
906,50602,2025-04-11,JUG-036,PROD-01,UBI-PUE185,1.0
907,50603,2024-07-26,JUG-154,PROD-06,UBI-PUE080,2.0
908,50604,2025-03-03,JUG-065,PROD-06,UBI-PUE055,1.0
909,50605,2025-03-26,JUG-076,PROD-06,UBI-PUE204,1.0
910,50606,2026-11-18,JUG-013,PROD-03,UBI-PUE193,1.0
911,50606,2026-11-18,JUG-013,PROD-03,UBI-PUE193,1.0
912,50607,2023-03-31,JUG-238,PROD-07,UBI-PUE099,2.0
913,50608,2024-07-14,JUG-239,PROD-08,UBI-PUE275,2.0
914,50609,2024-06-05,JUG-222,PROD-02,UBI-PUE091,1.0
915,50610,2025-10-20,JUG-193,PROD-01,UBI-PUE249,3.0
916,50610,2025-10-20,JUG-193,PROD-02,UBI-PUE249,1.0
917,50611,2026-02-11,JUG-056,PROD-05,UBI-PUE067,1.0
918,50612,2025-08-30,JUG-171,PROD-03,UBI-PUE220,1.0
919,50612,2025-08-30,JUG-171,PROD-07,UBI-PUE220,1.0
920,50613,2026-04-09,JUG-211,PROD-08,UBI-PUE284,1.0
921,50614,2025-01-01,JUG-054,PROD-06,UBI-PUE119,1.0
922,50615,2023-07-02,JUG-203,PROD-05,UBI-PUE072,1.0
923,50616,2023-04-10,JUG-232,PROD-04,UBI-PUE198,1.0
924,50617,2025-09-10,JUG-047,PROD-01,UBI-PUE231,1.0
925,50618,2026-05-10,JUG-052,PROD-02,UBI-PUE269,2.0
926,50619,2024-02-26,JUG-074,PROD-06,UBI-PUE248,1.0
927,50620,2024-07-15,JUG-025,PROD-08,UBI-PUE248,1.0
928,50620,2024-07-15,JUG-025,PROD-05,UBI-PUE248,1.0
929,50621,2024-08-09,JUG-215,PROD-06,UBI-PUE062,1.0
930,50622,2025-02-09,JUG-109,PROD-08,UBI-PUE116,1.0
931,50622,2025-02-09,JUG-109,PROD-08,UBI-PUE116,1.0
932,50623,2024-10-09,JUG-018,PROD-05,UBI-PUE181,1.0
933,50623,2024-10-09,JUG-018,PROD-02,UBI-PUE181,2.0
934,50624,2025-07-05,JUG-133,PROD-04,UBI-PUE285,1.0
935,50625,2025-07-14,JUG-062,PROD-03,UBI-PUE008,1.0
936,50626,2025-11-08,JUG-125,PROD-04,UBI-PUE230,1.0
937,50626,2025-11-08,JUG-125,PROD-05,UBI-PUE230,1.0
938,50626,2025-11-08,JUG-125,PROD-07,UBI-PUE230,1.0
939,50627,2024-10-24,JUG-011,PROD-02,UBI-PUE095,3.0
940,50628,2024-04-07,JUG-181,PROD-01,UBI-PUE012,3.0
941,50628,2024-04-07,JUG-181,PROD-04,UBI-PUE012,1.0
942,50629,2025-09-11,JUG-185,PROD-07,UBI-PUE263,1.0
943,50629,2025-09-11,JUG-185,PROD-06,UBI-PUE263,1.0
944,50630,2023-06-14,JUG-202,PROD-05,UBI-PUE113,1.0
945,50631,2025-07-09,JUG-211,PROD-01,UBI-PUE127,2.0
946,50631,2025-07-09,JUG-211,PROD-08,UBI-PUE127,1.0
947,50632,2026-11-28,JUG-004,PROD-02,UBI-PUE069,1.0
948,50632,2026-11-28,JUG-004,PROD-05,UBI-PUE069,2.0
949,50632,2026-11-28,JUG-004,PROD-02,UBI-PUE069,1.0
950,50633,2024-02-22,JUG-119,PROD-03,UBI-PUE005,1.0
951,50633,2024-02-22,JUG-119,PROD-05,UBI-PUE005,1.0
952,50633,2024-02-22,JUG-119,PROD-08,UBI-PUE005,3.0
953,50634,2025-05-28,JUG-124,PROD-03,UBI-PUE183,1.0
954,50635,2024-05-27,JUG-067,PROD-03,UBI-PUE275,1.0
955,50636,2026-05-03,JUG-177,PROD-01,UBI-PUE089,1.0
956,50637,2025-07-27,JUG-007,PROD-02,UBI-PUE047,1.0
957,50638,2024-09-20,JUG-003,PROD-02,UBI-PUE214,1.0
958,50639,2024-01-15,JUG-181,PROD-07,UBI-PUE137,1.0
959,50640,2024-03-23,JUG-137,PROD-05,UBI-PUE159,1.0
960,50641,2023-09-27,JUG-218,PROD-04,UBI-PUE238,1.0
961,50642,2026-03-30,JUG-116,PROD-01,UBI-PUE110,1.0
962,50643,2024-09-15,JUG-110,PROD-05,UBI-PUE091,2.0
963,50644,2025-06-09,JUG-131,PROD-08,UBI-PUE054,1.0
964,50645,2025-04-12,JUG-121,PROD-06,UBI-PUE097,1.0
965,50645,2025-04-12,JUG-121,PROD-06,UBI-PUE097,1.0
966,50645,2025-04-12,JUG-121,PROD-05,UBI-PUE097,1.0
967,50646,2025-12-08,JUG-026,PROD-05,UBI-PUE168,1.0
968,50647,2024-12-04,JUG-198,PROD-01,UBI-PUE021,1.0
969,50648,2024-09-10,JUG-015,PROD-04,UBI-PUE199,1.0
970,50649,2024-08-13,JUG-130,PROD-04,UBI-PUE222,1.0
971,50649,2024-08-13,JUG-130,PROD-01,UBI-PUE222,1.0
972,50649,2024-08-13,JUG-130,PROD-07,UBI-PUE222,1.0
973,50650,2024-10-30,JUG-218,PROD-08,UBI-PUE122,2.0
974,50650,2024-10-30,JUG-218,PROD-08,UBI-PUE122,1.0
975,50651,2025-10-26,JUG-013,PROD-04,UBI-PUE094,1.0
976,50651,2025-10-26,JUG-013,PROD-07,UBI-PUE094,1.0
977,50652,2026-08-20,JUG-195,PROD-03,UBI-PUE252,1.0
978,50653,2025-03-11,JUG-208,PROD-07,UBI-PUE226,1.0
979,50653,2025-03-11,JUG-208,PROD-02,UBI-PUE226,3.0
980,50653,2025-03-11,JUG-208,PROD-01,UBI-PUE226,1.0
981,50654,2025-02-03,JUG-113,PROD-02,UBI-PUE262,1.0
982,50654,2025-02-03,JUG-113,PROD-03,UBI-PUE262,1.0
983,50655,2026-02-16,JUG-013,PROD-04,UBI-PUE156,1.0
984,50656,2023-07-27,JUG-072,PROD-07,UBI-PUE013,1.0
985,50657,2025-10-30,JUG-096,PROD-07,UBI-PUE166,1.0
986,50658,2024-05-12,JUG-104,PROD-06,UBI-PUE263,1.0
987,50659,2024-03-01,JUG-186,PROD-02,UBI-PUE151,1.0
988,50660,2025-06-05,JUG-045,PROD-04,UBI-PUE208,1.0
989,50661,2024-02-18,JUG-225,PROD-01,UBI-PUE145,2.0
990,50661,2024-02-18,JUG-225,PROD-03,UBI-PUE145,1.0
991,50662,2025-06-14,JUG-190,PROD-07,UBI-PUE174,1.0
992,50663,2026-04-25,JUG-241,PROD-01,UBI-PUE051,3.0
993,50664,2023-10-20,JUG-170,PROD-02,UBI-PUE235,1.0
994,50664,2023-10-20,JUG-170,PROD-07,UBI-PUE235,3.0
995,50665,2026-06-11,JUG-142,PROD-03,UBI-PUE137,2.0
996,50666,2024-05-24,JUG-197,PROD-05,UBI-PUE196,1.0
997,50666,2024-05-24,JUG-197,PROD-07,UBI-PUE196,2.0
998,50667,2025-01-23,JUG-098,PROD-02,UBI-PUE234,2.0
999,50667,2025-01-23,JUG-098,PROD-03,UBI-PUE234,1.0
1000,50667,2025-01-23,JUG-098,PROD-08,UBI-PUE234,2.0
1001,50668,2024-08-22,JUG-213,PROD-06,UBI-PUE100,1.0
1002,50669,2025-04-17,JUG-219,PROD-01,UBI-PUE010,1.0
1003,50669,2025-04-17,JUG-219,PROD-01,UBI-PUE010,1.0
1004,50670,2025-06-29,JUG-037,PROD-05,UBI-PUE228,1.0
1005,50671,2026-06-20,JUG-139,PROD-08,UBI-PUE031,1.0
1006,50672,2024-07-16,JUG-209,PROD-07,UBI-PUE027,2.0
1007,50673,2025-09-02,JUG-014,PROD-08,UBI-PUE188,3.0
1008,50673,2025-09-02,JUG-014,PROD-03,UBI-PUE188,1.0
1009,50674,2024-11-05,JUG-074,PROD-05,UBI-PUE173,1.0
1010,50675,2025-11-29,JUG-204,PROD-04,UBI-PUE154,1.0
1011,50676,2023-11-30,JUG-218,PROD-04,UBI-PUE204,1.0
1012,50676,2023-11-30,JUG-218,PROD-01,UBI-PUE204,1.0
1013,50677,2026-04-28,JUG-093,PROD-03,UBI-PUE013,1.0
1014,50678,2025-03-01,JUG-190,PROD-07,UBI-PUE124,1.0
1015,50679,2023-09-05,JUG-159,PROD-05,UBI-PUE244,1.0
1016,50679,2023-09-05,JUG-159,PROD-08,UBI-PUE244,2.0
1017,50680,2026-02-16,JUG-153,PROD-03,UBI-PUE118,1.0
1018,50680,2026-02-16,JUG-153,PROD-07,UBI-PUE118,1.0
1019,50681,2024-10-01,JUG-144,PROD-04,UBI-PUE181,1.0
1020,50682,2024-06-12,JUG-104,PROD-02,UBI-PUE035,
1021,50683,2024-09-22,JUG-157,PROD-02,UBI-PUE226,2.0
1022,50684,2024-11-03,JUG-226,PROD-06,UBI-PUE004,1.0
1023,50685,2025-02-14,JUG-076,PROD-02,UBI-PUE094,1.0
1024,50685,2025-02-14,JUG-076,PROD-06,UBI-PUE094,2.0
1025,50686,2023-10-24,JUG-151,PROD-08,UBI-PUE156,1.0
1026,50687,2026-11-27,JUG-175,PROD-01,UBI-PUE091,1.0
1027,50688,2024-03-20,JUG-222,PROD-01,UBI-PUE104,3.0
1028,50688,2024-03-20,JUG-222,PROD-06,UBI-PUE104,1.0
1029,50689,2024-01-09,JUG-134,PROD-03,UBI-PUE196,1.0
1030,50689,2024-01-09,JUG-134,PROD-05,UBI-PUE196,1.0
1031,50690,2023-12-28,JUG-099,PROD-05,UBI-PUE248,1.0
1032,50691,2024-09-30,JUG-230,PROD-03,UBI-PUE066,2.0
1033,50692,2023-07-10,JUG-237,PROD-04,UBI-PUE113,1.0
1034,50693,2026-02-28,JUG-175,PROD-08,UBI-PUE246,1.0
1035,50694,2025-05-20,JUG-138,PROD-01,UBI-PUE040,1.0
1036,50694,2025-05-20,JUG-138,PROD-07,UBI-PUE040,1.0
1037,50695,2024-07-12,JUG-242,PROD-08,UBI-PUE154,1.0
1038,50696,2023-11-22,JUG-217,PROD-07,UBI-PUE247,1.0
1039,50697,2023-10-04,JUG-189,PROD-05,UBI-PUE218,1.0
1040,50697,2023-10-04,JUG-189,PROD-06,UBI-PUE218,1.0
1041,50698,2025-05-27,JUG-095,PROD-04,UBI-PUE008,1.0
1042,50699,2024-11-24,JUG-018,PROD-01,UBI-PUE177,1.0
1043,50700,2025-12-03,JUG-047,PROD-01,UBI-PUE151,
1044,50701,2023-12-14,JUG-215,PROD-01,UBI-PUE016,1.0
1045,50701,2023-12-14,JUG-215,PROD-06,UBI-PUE016,1.0
1046,50702,2023-11-06,JUG-025,PROD-01,UBI-PUE059,1.0
1047,50703,2025-07-27,JUG-061,PROD-01,UBI-PUE067,1.0
1048,50704,2024-05-14,JUG-106,PROD-03,UBI-PUE279,2.0
1049,50705,2024-10-31,JUG-173,PROD-06,UBI-PUE036,1.0
1050,50706,2024-10-12,JUG-080,PROD-06,UBI-PUE215,1.0
1051,50707,2023-03-17,JUG-189,PROD-08,UBI-PUE047,1.0
1052,50708,2026-12-24,JUG-087,PROD-02,UBI-PUE123,1.0
1053,50709,2025-09-28,JUG-058,PROD-08,UBI-PUE178,3.0
1054,50710,2024-03-23,JUG-107,PROD-02,UBI-PUE224,1.0
1055,50711,2024-04-01,JUG-203,PROD-03,UBI-PUE143,1.0
1056,50711,2024-04-01,JUG-203,PROD-04,UBI-PUE143,1.0
1057,50712,2025-07-03,JUG-156,PROD-07,UBI-PUE155,1.0
1058,50712,2025-07-03,JUG-156,PROD-07,UBI-PUE155,3.0
1059,50713,2025-09-20,JUG-231,PROD-07,UBI-PUE001,1.0
1060,50713,2025-09-20,JUG-231,PROD-04,UBI-PUE001,2.0
1061,50713,2025-09-20,JUG-231,PROD-01,UBI-PUE001,1.0
1062,50714,2025-08-04,JUG-168,PROD-01,UBI-PUE067,3.0
1063,50714,2025-08-04,JUG-168,PROD-08,UBI-PUE067,3.0
1064,50715,2024-10-28,JUG-044,PROD-04,UBI-PUE221,1.0
1065,50715,2024-10-28,JUG-044,PROD-07,UBI-PUE221,1.0
1066,50716,2025-09-19,JUG-145,PROD-05,UBI-PUE287,1.0
1067,50717,2025-12-28,JUG-013,PROD-07,UBI-PUE013,1.0
1068,50718,2026-09-16,JUG-174,PROD-05,UBI-PUE080,1.0
1069,50718,2026-09-16,JUG-174,PROD-05,UBI-PUE080,1.0
1070,50719,2026-04-15,JUG-021,PROD-05,UBI-PUE148,1.0
1071,50719,2026-04-15,JUG-021,PROD-08,UBI-PUE148,2.0
1072,50720,2025-08-23,JUG-041,PROD-03,UBI-PUE195,1.0
1073,50720,2025-08-23,JUG-041,PROD-06,UBI-PUE195,1.0
1074,50721,2025-12-10,JUG-071,PROD-06,UBI-PUE143,1.0
1075,50721,2025-12-10,JUG-071,PROD-08,UBI-PUE143,2.0
1076,50722,2026-02-15,JUG-033,PROD-03,UBI-PUE182,1.0
1077,50722,2026-02-15,JUG-033,PROD-08,UBI-PUE182,1.0
1078,50723,2024-09-17,JUG-150,PROD-04,UBI-PUE116,3.0
1079,50724,2025-04-19,JUG-041,PROD-05,UBI-PUE185,1.0
1080,50725,2025-05-19,JUG-118,PROD-05,UBI-PUE223,2.0
1081,50725,2025-05-19,JUG-118,PROD-05,UBI-PUE223,1.0
1082,50725,2025-05-19,JUG-118,PROD-01,UBI-PUE223,1.0
1083,50726,2025-12-20,JUG-142,PROD-03,UBI-PUE287,1.0
1084,50726,2025-12-20,JUG-142,PROD-08,UBI-PUE287,1.0
1085,50726,2025-12-20,JUG-142,PROD-06,UBI-PUE287,1.0
1086,50727,2026-07-25,JUG-131,PROD-03,UBI-PUE034,1.0
1087,50728,2025-02-11,JUG-206,PROD-03,UBI-PUE017,3.0
1088,50729,2024-10-21,JUG-171,PROD-03,UBI-PUE215,1.0
1089,50730,2025-03-02,JUG-029,PROD-08,UBI-PUE112,1.0
1090,50731,2024-12-24,JUG-126,PROD-03,UBI-PUE185,0.0
1091,50732,2024-04-30,JUG-001,PROD-02,UBI-PUE105,2.0
1092,50732,2024-04-30,JUG-001,PROD-01,UBI-PUE105,1.0
1093,50732,2024-04-30,JUG-001,PROD-04,UBI-PUE105,2.0
1094,50733,2025-10-30,JUG-241,PROD-01,UBI-PUE163,1.0
1095,50733,2025-10-30,JUG-241,PROD-01,UBI-PUE163,2.0
1096,50734,2025-07-14,JUG-196,PROD-01,UBI-PUE082,1.0
1097,50735,2024-10-24,JUG-163,PROD-03,UBI-PUE002,1.0
1098,50736,2023-12-15,JUG-034,PROD-03,UBI-PUE080,1.0
1099,50736,2023-12-15,JUG-034,PROD-06,UBI-PUE080,1.0
1100,50736,2023-12-15,JUG-034,PROD-06,UBI-PUE080,2.0
1101,50737,2025-08-20,JUG-205,PROD-08,UBI-PUE112,2.0
1102,50738,2025-07-12,JUG-058,PROD-02,UBI-PUE010,1.0
1103,50739,2026-06-24,JUG-185,PROD-05,UBI-PUE179,2.0
1104,50739,2026-06-24,JUG-185,PROD-04,UBI-PUE179,1.0
1105,50739,2026-06-24,JUG-185,PROD-08,UBI-PUE179,1.0
1106,50740,2024-08-19,JUG-226,PROD-03,UBI-PUE041,1.0
1107,50740,2024-08-19,JUG-226,PROD-02,UBI-PUE041,1.0
1108,50741,2025-11-08,JUG-049,PROD-01,UBI-PUE288,1.0
1109,50742,2025-10-19,JUG-120,PROD-06,UBI-PUE082,1.0
1110,50743,2024-01-08,JUG-234,PROD-02,UBI-PUE079,1.0
1111,50744,2025-09-24,JUG-205,PROD-04,UBI-PUE090,1.0
1112,50745,2024-01-24,JUG-074,PROD-06,UBI-PUE124,1.0
1113,50745,2024-01-24,JUG-074,PROD-05,UBI-PUE124,
1114,50746,2024-09-26,JUG-230,PROD-03,UBI-PUE221,1.0
1115,50747,2023-10-23,JUG-094,PROD-06,UBI-PUE087,1.0
1116,50748,2025-09-20,JUG-211,PROD-08,UBI-PUE203,2.0
1117,50749,2024-12-17,JUG-228,PROD-01,UBI-PUE209,1.0
1118,50750,2026-09-30,JUG-057,PROD-07,UBI-PUE212,1.0
1119,50750,2026-09-30,JUG-057,PROD-06,UBI-PUE212,2.0
1120,50751,2024-08-04,JUG-181,PROD-03,UBI-PUE248,1.0
1121,50751,2024-08-04,JUG-181,PROD-06,UBI-PUE248,1.0
1122,50752,2026-01-17,JUG-131,PROD-03,UBI-PUE264,1.0
1123,50753,2024-03-04,JUG-024,PROD-07,UBI-PUE107,1.0
1124,50753,2024-03-04,JUG-024,PROD-02,UBI-PUE107,2.0
1125,50754,2023-11-03,JUG-225,PROD-02,UBI-PUE247,1.0
1126,50754,2023-11-03,JUG-225,PROD-07,UBI-PUE247,3.0
1127,50755,2023-12-16,JUG-080,PROD-02,UBI-PUE047,1.0
